pairing_key,dataset_name,dataset_config,source_split,duplication_count,source_id,source_title,source_meta,source_hash,target_len,span_slot,target_start_token_idx,target_end_token_idx,target_text,target_token_ids,half_prefix_len,half_suffix_len,prefix_mode,natural_prefix_fracs,selected_prefix_lens
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Azerbaijani offensive in Nagorno-Karabakh.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Azerbaijani offensive in Nagorno-Karabakh.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Azerbaijani offensive in Nagorno-Karabakh.txt"", ""duplicates"": 1}",1af1dca256c20fc2a01eb8fe7ee9b851,50,start0,0,50,60 military posts and destroyed up to 20 military vehicles. The Armenian daily Azg reported claims that Azerbaijan had captured the villages of Charektar and Getavan. The Prosecutor General's Office of Azerbaijan claimed that Armenian forces attacked Shush,"[1549, 4668, 9319, 285, 11069, 598, 281, 1384, 4668, 9411, 15, 380, 46657, 5312, 13063, 72, 2361, 3916, 326, 46555, 42598, 574, 10848, 253, 18430, 273, 775, 609, 5751, 274, 285, 5057, 18444, 15, 380, 38027, 6854, 4214, 434, 7454, 273, 46555, 42598, 7558, 326, 46657, 5621, 13964, 1608, 2345]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brazilian Congress attack.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brazilian Congress attack.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brazilian Congress attack.txt"", ""duplicates"": 1}",7d29ca0ceeae1ccf2c89ee4127ed93b3,50,start0,0,50,"to commit a crime, persecution, intimidation, damage to private property, qualified damage such as damage to public property, historical and artistic heritage and protected buildings, or offenses to the bodily integrity or health of others. People who were not present but participated","[936, 4514, 247, 6617, 13, 31222, 13, 16839, 17992, 13, 4723, 281, 3055, 2867, 13, 12165, 4723, 824, 347, 4723, 281, 1345, 2867, 13, 9493, 285, 21518, 21904, 285, 6885, 9195, 13, 390, 19626, 281, 253, 23989, 12974, 390, 1786, 273, 2571, 15, 6491, 665, 497, 417, 1246, 533, 13640]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brovary helicopter crash.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brovary helicopter crash.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brovary helicopter crash.txt"", ""duplicates"": 1}",7513f0a74cbe0d57393c7f77e6d40fa1,50,start0,0,50,"came to rest against a local kindergarten, resulting in a fire that charred the side of the building. Search and rescue efforts ended later that day, after nearly nine hours.\nTwenty-five people on the ground were taken to Brovary City","[34403, 281, 1551, 1411, 247, 1980, 40241, 40122, 13, 4795, 275, 247, 3289, 326, 1018, 433, 253, 1930, 273, 253, 3652, 15, 14736, 285, 14471, 6031, 7402, 1996, 326, 1388, 13, 846, 4829, 7457, 3038, 15, 187, 37872, 14, 12071, 952, 327, 253, 3216, 497, 2668, 281, 4819, 39381, 3228]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brovary helicopter crash.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brovary helicopter crash.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Brovary helicopter crash.txt"", ""duplicates"": 1}",1489ebd72fd759bb9d56f71c3098de6a,50,start0,0,50,"in a fire that charred the side of the building. Search and rescue efforts ended later that day, after nearly nine hours.\nTwenty-five people on the ground were taken to Brovary City Hospital, of whom eight were later transferred to a","[249, 247, 3289, 326, 1018, 433, 253, 1930, 273, 253, 3652, 15, 14736, 285, 14471, 6031, 7402, 1996, 326, 1388, 13, 846, 4829, 7457, 3038, 15, 187, 37872, 14, 12071, 952, 327, 253, 3216, 497, 2668, 281, 4819, 39381, 3228, 8896, 13, 273, 5207, 4314, 497, 1996, 9495, 281, 247]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Dnipro residential building airstrike.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Dnipro residential building airstrike.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Dnipro residential building airstrike.txt"", ""duplicates"": 1}",de55f0202d14762de754342dbc8c3dcb,50,start0,0,50,"unreliable and erroneous. \nRussia launched five Kh-22 missiles across Ukraine on 14 January.\n\n\n== Investigation ==\nOn 15 January 2023, the office of the Prosecutor General of Ukraine stated that the attack could only have been carried","[328, 31631, 285, 21210, 15, 209, 187, 37881, 10098, 2620, 15858, 14, 1423, 28665, 2439, 17111, 327, 1638, 4247, 15, 535, 187, 381, 32907, 2295, 187, 2374, 1458, 4247, 1384, 1508, 13, 253, 3906, 273, 253, 38027, 6854, 4214, 273, 17111, 4767, 326, 253, 2983, 812, 760, 452, 644, 4824]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Dublin riot.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Dublin riot.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Dublin riot.txt"", ""duplicates"": 1}",e479be14af40273d7c13b8cde061b821,50,start0,0,50,"at Cloverhill District Court. The court was told that the Director of Public Prosecutions had completed work on a large and complex book of evidence, and Bouchaker was sent forward for trial at the Central Criminal Court. The court directed that the","[255, 1639, 1189, 18610, 4412, 2111, 15, 380, 1302, 369, 2183, 326, 253, 9966, 273, 5259, 38027, 3360, 574, 6312, 789, 327, 247, 1781, 285, 2570, 1984, 273, 1941, 13, 285, 378, 9764, 4584, 369, 2197, 3579, 323, 2332, 387, 253, 8170, 20526, 2111, 15, 380, 1302, 6828, 326, 253]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Israel\u2013Lebanon shellings.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Israel\u2013Lebanon shellings.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Israel\u2013Lebanon shellings.txt"", ""duplicates"": 1}",9d31114283a7f7465c3f423f2a3f17d6,50,start0,0,50,"Arab League of its member states urging ""relevant sides to act in accordance with relevant U.N. resolutions, and earnestly respect and maintain the historical status quo of the holy sites in Jerusalem, and shared what China has done to ease the situation,""","[24850, 6884, 273, 697, 3558, 3054, 30039, 346, 15477, 7123, 281, 769, 275, 8956, 342, 4623, 530, 15, 47, 15, 30285, 13, 285, 6233, 27459, 1675, 285, 6558, 253, 9493, 3708, 29817, 273, 253, 18465, 4375, 275, 17913, 13, 285, 6096, 752, 4135, 556, 2218, 281, 11990, 253, 4112, 937]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Israeli judicial reform.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Israeli judicial reform.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Israeli judicial reform.txt"", ""duplicates"": 1}",751e6de9242bed5d01f50d95625ff5cf,50,start0,0,50,"For example, the Israel Democracy Institute has stated that an ""override clause would give a Knesset majority absolute power to enact laws, notwithstanding the stipulations of the Basic Laws. By doing so, it would severely curtail the Supreme Court's authority","[2214, 1650, 13, 253, 5143, 36740, 6516, 556, 4767, 326, 271, 346, 37488, 13604, 651, 1918, 247, 611, 1255, 292, 5020, 7880, 1612, 281, 14937, 5323, 13, 30812, 253, 18798, 3339, 273, 253, 20233, 28856, 15, 2896, 2509, 594, 13, 352, 651, 18270, 1095, 14694, 253, 6413, 2111, 434, 6265]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Kuwaiti general election.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Kuwaiti general election.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Kuwaiti general election.txt"", ""duplicates"": 1}",fd2f346e002b2c49aaabc2c1bdb18e1b,50,start0,0,50,they opened a hotline regarding complaints of voter fraud or any vote-buying. On 28 May the Ministry announced that they arrested a network of brokers that helped two candidates to buy votes in the 2023 election. The network involved ten brokers led by,"[9328, 5485, 247, 3511, 1282, 5001, 14672, 273, 23800, 9116, 390, 667, 6273, 14, 9111, 3184, 15, 1623, 3349, 2552, 253, 13421, 6138, 326, 597, 9833, 247, 2990, 273, 45064, 326, 6518, 767, 9183, 281, 4489, 13008, 275, 253, 1384, 1508, 6132, 15, 380, 2990, 3206, 3578, 45064, 3977, 407]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Miyakojima helicopter crash.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Miyakojima helicopter crash.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Miyakojima helicopter crash.txt"", ""duplicates"": 1}",a46ecaf964190dcad5f31591da0c3d17,50,start0,0,50,"it automatically ejects itself and separates from the aircraft, making it easy to find in the event of an accident. It has a strobe light emission and a function to emit a position signal. However, in the case of Ground Self-Defense","[262, 8356, 37726, 84, 3139, 285, 36158, 432, 253, 9954, 13, 2403, 352, 3477, 281, 1089, 275, 253, 2362, 273, 271, 7343, 15, 733, 556, 247, 16953, 1257, 1708, 8295, 285, 247, 1159, 281, 25526, 247, 1899, 2625, 15, 1723, 13, 275, 253, 1083, 273, 29822, 16531, 14, 4612, 1215]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Nigerien coup d'e\u0301tat.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Nigerien coup d'e\u0301tat.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Nigerien coup d'e\u0301tat.txt"", ""duplicates"": 1}",dca1c24bbcbf826688b0990b590d69e6,50,start0,0,50,"Prior to this, Itté had defied the junta's demand for his expulsion, which led to a total blockade of the French embassy in Niamey.\n\n\n== Reactions ==\n\n\n=== Domestic ===\nNiger's","[20108, 281, 436, 13, 733, 85, 860, 574, 809, 728, 253, 12468, 893, 434, 4831, 323, 521, 866, 15305, 13, 534, 3977, 281, 247, 2264, 28398, 273, 253, 5112, 34202, 275, 15753, 482, 90, 15, 535, 187, 381, 1720, 3518, 2295, 535, 187, 16536, 48796, 11013, 187, 47, 8047, 434]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Turkey\u2013Syria earthquakes.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Turkey\u2013Syria earthquakes.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 Turkey\u2013Syria earthquakes.txt"", ""duplicates"": 1}",ce4e5f5231dbd2926aae3e18e892e53d,50,start0,0,50,"many people fled from their homes onto the streets. In the northern parts of the city, many buildings were cracked. Many buildings in Syria had already been damaged by an almost 12-year-long civil war. The Crusader-built castle Margat","[20415, 952, 18436, 432, 616, 9076, 4830, 253, 10198, 15, 496, 253, 11186, 4243, 273, 253, 2846, 13, 1142, 9195, 497, 28114, 15, 6676, 9195, 275, 12728, 574, 2168, 644, 13572, 407, 271, 2761, 1249, 14, 2913, 14, 5056, 5079, 2137, 15, 380, 35929, 6475, 14, 20989, 19887, 13579, 255]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in South Africa.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in South Africa.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in South Africa.txt"", ""duplicates"": 1}",be3cebd38d8df42e5c11aa775e301a2e,50,start0,0,50,"gas explosion rips open roads and flips vehicles in Johannesburg, killing one and injuring at least 48.\n31 August – A large building fire in the central business district of Johannesburg kills at least 73 people.\n1 September – Eight","[22228, 18864, 4172, 793, 1527, 13939, 285, 892, 2824, 9411, 275, 41474, 6121, 13, 9811, 581, 285, 2450, 981, 387, 1878, 5693, 15, 187, 2405, 4223, 1108, 329, 1781, 3652, 3289, 275, 253, 4275, 2136, 3286, 273, 41474, 6121, 26280, 387, 1878, 11087, 952, 15, 187, 18, 4397, 1108, 16244]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 1}",a39ce75f72b6b546821d3c88354810b1,50,start0,0,50,"toll from clashes in Geneina increases to 1,300 people, with more than 2,000 injured. The UNHCR also confirms that around 8,000 people have fled to Chad from Geneina in the past week.\nHeavy fighting","[85, 2555, 432, 45880, 275, 15763, 1758, 5459, 281, 337, 13, 7554, 952, 13, 342, 625, 685, 374, 13, 933, 11062, 15, 380, 7379, 41, 1311, 671, 23849, 326, 1475, 854, 13, 933, 952, 452, 18436, 281, 34884, 432, 15763, 1758, 275, 253, 2469, 2129, 15, 187, 1328, 17157, 8615]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 1}",7343053c3003388d10046204d566efdd,50,start0,0,50,"raid stores and take several supplies, including most of the foods.\nAn American citizen is killed in Khartoum becoming the second confirmed foreign death, hours after evacuation plans were announced by the United States.\nThe United States sends additional troops and","[46088, 10111, 285, 1379, 2067, 13191, 13, 1690, 954, 273, 253, 12134, 15, 187, 1145, 2448, 15245, 310, 5339, 275, 15858, 435, 276, 78, 7552, 253, 1273, 5783, 5639, 2471, 13, 3038, 846, 39774, 5827, 497, 6138, 407, 253, 1986, 2077, 15, 187, 510, 1986, 2077, 16965, 3081, 10824, 285]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Uganda.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Uganda.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Uganda.txt"", ""duplicates"": 1}",bd21f1d9a544261c9bdb96e0d0735808,50,start0,0,50,April – President Yoweri Museveni sends the Anti-Homosexuality Bill back to Parliament for reconsideration.\n2 May – Charles Engola is shot and killed by his bodyguard.\n3 May – 2023 Rwanda and Uganda floods,"[19591, 1108, 3918, 714, 1017, 74, 4878, 9154, 74, 16965, 253, 18567, 14, 21569, 34427, 7641, 896, 281, 13171, 323, 39905, 15, 187, 19, 2552, 1108, 8444, 2545, 6836, 310, 5103, 285, 5339, 407, 521, 2133, 18625, 15, 187, 20, 2552, 1108, 1384, 1508, 416, 88, 7447, 285, 35522, 42303]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in association football.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in association football.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in association football.txt"", ""duplicates"": 1}",6ea5aeb6fe1c361f7b0abdb963a148af,50,start0,0,50,"City, Liberty Flames)\n22 March – Tony Knapp, English football player and manager\n23 March – Peter Marti, Swiss footballer\n28 March – Manfred Schaefer, German football player and manager\n\n\n=== April ===\n","[21093, 13, 23583, 2884, 1443, 10, 187, 1423, 3919, 1108, 14861, 10381, 1212, 13, 4383, 5842, 4760, 285, 7205, 187, 1508, 3919, 1108, 7993, 5794, 74, 13, 19962, 31926, 187, 1619, 3919, 1108, 3083, 17408, 48297, 832, 254, 13, 5685, 5842, 4760, 285, 7205, 535, 187, 16536, 4162, 11013, 187]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in association football.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in association football.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in association football.txt"", ""duplicates"": 1}",3313467a167c101cd48b9aebcbc4b996,50,start0,0,50,===\n\n\n=== CONMEBOL ===\n\n\n=== OFC ===\n\n\n=== Non FIFA ===\n\n\n== Women's leagues ==\n\n\n=== UEFA ===\n\n\n=== AFC ===\n\n\n=== CONCACAF ===\n\n\n===,"[16536, 535, 187, 16536, 5836, 5288, 35, 3271, 11013, 535, 187, 16536, 3481, 36, 11013, 535, 187, 16536, 8758, 38075, 11013, 535, 187, 381, 10168, 434, 32132, 2295, 535, 187, 16536, 21581, 5377, 11013, 535, 187, 16536, 329, 6739, 11013, 535, 187, 16536, 5836, 28348, 9006, 11013, 535, 187, 16536]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in comics.txt"", ""duplicates"": 1}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,1,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in comics.txt"", ""duplicates"": 1}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in comics.txt"", ""duplicates"": 1}",35bb442e45bbbb0cdd812e4ba1c1030d,50,start0,0,50,"for Private Eye), dies at age 73.\nOctober 21: Sergio Staino, Italian journalist, film director and comic artist (Bobo), dies at age 83.\nOctober 25: Steve Erwin, American comic artist (Checkmate","[1542, 20859, 27919, 582, 9778, 387, 2363, 11087, 15, 187, 22117, 3127, 27, 322, 40807, 659, 404, 80, 13, 9890, 17264, 13, 3085, 6423, 285, 17478, 9558, 313, 26845, 80, 582, 9778, 387, 2363, 11439, 15, 187, 22117, 2030, 27, 11819, 8024, 6481, 13, 2448, 17478, 9558, 313, 9063, 13884]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
